BRANCH_NAME,CUSTOMER_CLASS,year,month,Amount,Accounts,BRANCH_NAME_En,CBU
محايل,TANKER,2024,5,15071.67,1,Mahayel,AS
مدينة سلطان,RES,2024,1,43778.79,52,Madinat Sultan,AS
مدينة سلطان,RES,2024,2,66466.87,69,Madinat Sultan,AS
مدينة سلطان,RES,2024,3,21792.11,55,Madinat Sultan,AS
مدينة سلطان,RES,2024,4,40055.74,66,Madinat Sultan,AS
مدينة سلطان,RES,2024,5,109776.25,53,Madinat Sultan,AS
نجران الفرع الرئيسي,COM,2024,1,30666.77,284,Najran Main Branch,NJ
نجران الفرع الرئيسي,COM,2024,2,124183.50,261,Najran Main Branch,NJ
نجران الفرع الرئيسي,COM,2024,3,45994.71,306,Najran Main Branch,NJ
نجران الفرع الرئيسي,COM,2024,4,76403.00,293,Najran Main Branch,NJ
نجران الفرع الرئيسي,COM,2024,5,111102.27,186,Najran Main Branch,NJ
نجران الفرع الرئيسي,GOVT,2024,1,32134.38,6,Najran Main Branch,NJ
نجران الفرع الرئيسي,GOVT,2024,2,299054.12,83,Najran Main Branch,NJ
نجران الفرع الرئيسي,GOVT,2024,3,1432990.58,103,Najran Main Branch,NJ
نجران الفرع الرئيسي,GOVT,2024,4,841482.05,188,Najran Main Branch,NJ
نجران الفرع الرئيسي,GOVT,2024,5,142769.01,218,Najran Main Branch,NJ
نجران الفرع الرئيسي,RES,2024,1,1750093.55,18614,Najran Main Branch,NJ
نجران الفرع الرئيسي,RES,2024,2,1867609.13,19019,Najran Main Branch,NJ
نجران الفرع الرئيسي,RES,2024,3,1739249.79,19188,Najran Main Branch,NJ
نجران الفرع الرئيسي,RES,2024,4,1466196.83,18673,Najran Main Branch,NJ
نجران الفرع الرئيسي,RES,2024,5,1119014.28,12243,Najran Main Branch,NJ
نجران الفرع الرئيسي,TANKER,2024,2,47389.98,6,Najran Main Branch,NJ
نجران الفرع الرئيسي,TANKER,2024,3,1599153.94,1,Najran Main Branch,NJ
يدمه,RES,2024,1,3617.19,37,Yadamah,NJ
يدمه,RES,2024,2,1680.60,27,Yadamah,NJ
يدمه,RES,2024,3,1209.40,19,Yadamah,NJ
يدمه,RES,2024,4,2091.13,31,Yadamah,NJ
يدمه,RES,2024,5,3733.67,27,Yadamah,NJ
يدمه,TANKER,2024,2,85479.48,5,Yadamah,NJ
